Records from input file (district: CACHAR) not found in Cachar data file (D:\Early Warning System\CACHAR_SONAI_student_data.csv) using either 'unique_student_identifier' or 'uuid', and not exempted by Class-XII/Promoted or Dropout status:

Original Input Excel Row Index: 41527, unique_student_identifier: '18210700801190013', uuid: '806888548477.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41529, unique_student_identifier: '18210700801190015', uuid: '87323861277.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41535, unique_student_identifier: '18210709006190004', uuid: '934716125889.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41537, unique_student_identifier: '18210708802190018', uuid: '534476140080.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41546, unique_student_identifier: '18210709703190006', uuid: '253393058901.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41547, unique_student_identifier: '18210709703190007', uuid: '408738405824.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41549, unique_student_identifier: '18210709703190009', uuid: '191349229022.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41550, unique_student_identifier: '18210709703190010', uuid: '106207526387.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41553, unique_student_identifier: '18210709703190015', uuid: '139758782591.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41554, unique_student_identifier: '18210709703190016', uuid: '985738539123.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41563, unique_student_identifier: '18210708801190009', uuid: '363187464292.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41572, unique_student_identifier: '18210716601190002', uuid: '691429774920.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41573, unique_student_identifier: '18210716601190006', uuid: '520506877005.0'. Details - Input Class: '9', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41574, unique_student_identifier: '18210716601190007', uuid: '978754762540.0'. Details - Input Class: '9', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41575, unique_student_identifier: '18210716601190008', uuid: '332253212418.0'. Details - Input Class: '9', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41576, unique_student_identifier: '18210716601190012', uuid: '946460335465.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41579, unique_student_identifier: '18210714305190006', uuid: '795342594194.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41580, unique_student_identifier: '18210714305190008', uuid: '507947257261.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41582, unique_student_identifier: '18210714305190010', uuid: '143819923646.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41584, unique_student_identifier: '18210714305190013', uuid: '92269427228.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41586, unique_student_identifier: '18210714305190020', uuid: '647896751433.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41587, unique_student_identifier: '18210714305190022', uuid: '607530111081.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41588, unique_student_identifier: '18210714305190026', uuid: '767933559387.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41589, unique_student_identifier: '18210714305190033', uuid: '136085700370.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41591, unique_student_identifier: '18210714305190035', uuid: '712357318692.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41592, unique_student_identifier: '18210714305190039', uuid: '479126948378.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41597, unique_student_identifier: '18210711805190004', uuid: '261840364208.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41602, unique_student_identifier: '18210711805190015', uuid: '594267792621.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41605, unique_student_identifier: '18210717101190001', uuid: '885796413650.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41606, unique_student_identifier: '18210717101190002', uuid: '383522782831.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41608, unique_student_identifier: '18210717101190004', uuid: '150555201946.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41612, unique_student_identifier: '18210712002190027', uuid: '219759213942.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41614, unique_student_identifier: '18210712002190042', uuid: '63400107494.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41617, unique_student_identifier: '18210503514190164', uuid: '17127767221.0'. Details - Input Class: '11', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41618, unique_student_identifier: '18210711301190007', uuid: '982937514766.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41619, unique_student_identifier: '18210711301210182', uuid: '431755765743.0'. Details - Input Class: '9', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41620, unique_student_identifier: '18210711301190016', uuid: '340609659758.0'. Details - Input Class: '9', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41621, unique_student_identifier: '18210711301190019', uuid: '300647829939.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41622, unique_student_identifier: '18210711301190025', uuid: '508429126356.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41623, unique_student_identifier: '18210711301210183', uuid: '363439476455.0'. Details - Input Class: '9', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41632, unique_student_identifier: '18210711304190003', uuid: '319881441369.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41633, unique_student_identifier: '18210711304190005', uuid: '569046235241.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41634, unique_student_identifier: '18210711304190008', uuid: '885586882834.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41636, unique_student_identifier: '18210711304190014', uuid: '26861815738.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41637, unique_student_identifier: '18210711304190015', uuid: '413199497771.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41641, unique_student_identifier: '18210711305190005', uuid: '426568398649.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41642, unique_student_identifier: '18210711305190006', uuid: '932760435093.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41643, unique_student_identifier: '18210711305190008', uuid: '458727883602.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41644, unique_student_identifier: '18210711305190009', uuid: '258956972750.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41645, unique_student_identifier: '18210711305190013', uuid: '791631806447.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41647, unique_student_identifier: '18210711303190009', uuid: '372759061281.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41654, unique_student_identifier: '18210711402190023', uuid: '702254887392.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41656, unique_student_identifier: '18210711402190032', uuid: '105934427218.0'. Details - Input Class: '7', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41657, unique_student_identifier: '18210703801190023', uuid: '988983037871.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41661, unique_student_identifier: '18210725001190028', uuid: '109898805720.0'. Details - Input Class: '9', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41662, unique_student_identifier: '18210704001190017', uuid: '836944016476.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41663, unique_student_identifier: '18210704001190018', uuid: '787052345263.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41665, unique_student_identifier: '18210710801190002', uuid: '125062123057.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41668, unique_student_identifier: '18210710303190003', uuid: '616172372937.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41677, unique_student_identifier: '18210505701190016', uuid: '873723531024.0'. Details - Input Class: '6', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41679, unique_student_identifier: '18210702004190001', uuid: '859072473700.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41680, unique_student_identifier: '18210702004190002', uuid: '779047042856.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41681, unique_student_identifier: '18210702004190007', uuid: '794589304173.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41682, unique_student_identifier: '18210702004190008', uuid: '40886548385.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41683, unique_student_identifier: '18210702004190011', uuid: '980664686281.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41684, unique_student_identifier: '18210702004190015', uuid: '202375329288.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41685, unique_student_identifier: '18210702004190016', uuid: '14080813167.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41686, unique_student_identifier: '18210702004190017', uuid: '463278108707.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41687, unique_student_identifier: '18210702004190018', uuid: '274148134770.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41689, unique_student_identifier: '18210702004190023', uuid: '467718488972.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41690, unique_student_identifier: '18210702004190025', uuid: '58494160937.0'. Details - Input Class: '9', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41691, unique_student_identifier: '18210702004190026', uuid: '901922933665.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41692, unique_student_identifier: '18210702004190027', uuid: '463171467616.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41693, unique_student_identifier: '18210702004190028', uuid: '610088567817.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41694, unique_student_identifier: '18210702004190029', uuid: '660928466972.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41695, unique_student_identifier: '18210702004190030', uuid: '474376662144.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41696, unique_student_identifier: '18210702004190031', uuid: '444504944090.0'. Details - Input Class: '9', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41697, unique_student_identifier: '18210702004190032', uuid: '655445510200.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41699, unique_student_identifier: '18210702004190034', uuid: '579797777887.0'. Details - Input Class: '9', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41701, unique_student_identifier: '18210702004190040', uuid: '768208712123.0'. Details - Input Class: '9', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41702, unique_student_identifier: '18210702004190044', uuid: '815211702897.0'. Details - Input Class: '9', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41703, unique_student_identifier: '18210702004190045', uuid: '214246276965.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41704, unique_student_identifier: '18210702004190047', uuid: '733774212872.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41705, unique_student_identifier: '18210702004190063', uuid: '813780885016.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41706, unique_student_identifier: '18210702004190069', uuid: '692517915454.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41707, unique_student_identifier: '18210702004190070', uuid: '173505431202.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41711, unique_student_identifier: '18210505701190021', uuid: '44533248100.0'. Details - Input Class: '8', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41712, unique_student_identifier: '18210505701190038', uuid: '995505602.0'. Details - Input Class: '6', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41714, unique_student_identifier: '18210505701190055', uuid: '780547795612.0'. Details - Input Class: '6', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41715, unique_student_identifier: '18210505701190058', uuid: '452974670988.0'. Details - Input Class: '6', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41716, unique_student_identifier: '18210505701190059', uuid: '736642910853.0'. Details - Input Class: '6', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41717, unique_student_identifier: '18210702004190114', uuid: '394877220871.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41720, unique_student_identifier: '18210210502190026', uuid: '963039220276.0'. Details - Input Class: '11', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41721, unique_student_identifier: '18210210502190051', uuid: '721695068964.0'. Details - Input Class: '12', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41724, unique_student_identifier: '18210702004190210', uuid: '337670302333.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41725, unique_student_identifier: '18210702004190217', uuid: '445841604327.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41726, unique_student_identifier: '18210702004190226', uuid: '513964535215.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41727, unique_student_identifier: '18210702004190227', uuid: '243827075924.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41728, unique_student_identifier: '18210702004190232', uuid: '245253090975.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41729, unique_student_identifier: '18210702004190236', uuid: '748345345024.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41730, unique_student_identifier: '18210702004190238', uuid: '931992971274.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41731, unique_student_identifier: '18210500505190110', uuid: '159894670508.0'. Details - Input Class: '11', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41732, unique_student_identifier: '18210702004190285', uuid: '791522757887.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41734, unique_student_identifier: '18210713601190029', uuid: '327774870514.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41738, unique_student_identifier: '18210712701190033', uuid: '755196446324.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41739, unique_student_identifier: '18210712701190034', uuid: '779243891853.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41740, unique_student_identifier: '18210224401190022', uuid: '291830470125.0'. Details - Input Class: '6', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41742, unique_student_identifier: '18210711702190019', uuid: '324678905610.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41743, unique_student_identifier: '18210711702190020', uuid: '258950158263.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41744, unique_student_identifier: '18210206103190025', uuid: '954958715434.0'. Details - Input Class: '6', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41745, unique_student_identifier: '18210206103190026', uuid: '626998738969.0'. Details - Input Class: '6', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41746, unique_student_identifier: '18210206103190027', uuid: '324274463881.0'. Details - Input Class: '6', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41749, unique_student_identifier: '18210712701190037', uuid: '325878374582.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41760, unique_student_identifier: '18210711002190004', uuid: '984050916492.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41761, unique_student_identifier: '18210711002190005', uuid: '41744469703.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41762, unique_student_identifier: '18210711002190007', uuid: '936686952539.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41763, unique_student_identifier: '18210711002190010', uuid: '446282594880.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41764, unique_student_identifier: '18210711002190011', uuid: '421352147517.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41765, unique_student_identifier: '18210711002190013', uuid: '575508506573.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41773, unique_student_identifier: '18210711201190024', uuid: '845350317512.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41780, unique_student_identifier: '18210704001190024', uuid: '687027098319.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41782, unique_student_identifier: '18210709507190091', uuid: '972210532959.0'. Details - Input Class: '9', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41783, unique_student_identifier: '18210711701190014', uuid: '716575285155.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41784, unique_student_identifier: '18210711701190015', uuid: '143992741726.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41786, unique_student_identifier: '18210711701190017', uuid: '419211225043.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41787, unique_student_identifier: '18210703901190004', uuid: '143751435115.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41788, unique_student_identifier: '18210703901190005', uuid: '427788529012.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41790, unique_student_identifier: '18210703901190013', uuid: '513030447543.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41792, unique_student_identifier: '18210703901190015', uuid: '269293830980.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41795, unique_student_identifier: '18210703102190040', uuid: '245891555441.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41798, unique_student_identifier: '18210703102190044', uuid: '275811389345.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41807, unique_student_identifier: '18210703101190013', uuid: '410754102664.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41808, unique_student_identifier: '18210703101190017', uuid: '306966343249.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41818, unique_student_identifier: '18210703105190019', uuid: '343866699695.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41819, unique_student_identifier: '18210703301190020', uuid: '566627865253.0'. Details - Input Class: '9', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41824, unique_student_identifier: '18210703301190046', uuid: '196245534528.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41825, unique_student_identifier: '18210703301190047', uuid: '610612748759.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41826, unique_student_identifier: '18210703301190048', uuid: '464327170946.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41827, unique_student_identifier: '18210703301190051', uuid: '56006713822.0'. Details - Input Class: '9', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41828, unique_student_identifier: '18210703301190054', uuid: '993994487443.0'. Details - Input Class: '10', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41833, unique_student_identifier: '18210711102190016', uuid: '16141420245.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41834, unique_student_identifier: '18210711102190019', uuid: '604196182083.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41835, unique_student_identifier: '18210305206190050', uuid: '788698670257.0'. Details - Input Class: '9', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41854, unique_student_identifier: '18210711503190012', uuid: '199067421442.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41855, unique_student_identifier: '18210711503190014', uuid: '35441984455.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41856, unique_student_identifier: '18210703401190001', uuid: '214163721738.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41861, unique_student_identifier: '18210703401190009', uuid: '545376639389.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41863, unique_student_identifier: '18210706001210280', uuid: '958605555778.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41864, unique_student_identifier: '18210706001190006', uuid: '432737975784.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41865, unique_student_identifier: '18210706001190007', uuid: '378557142222.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41866, unique_student_identifier: '18210706001190008', uuid: '594571814494.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41867, unique_student_identifier: '18210706001190010', uuid: '837187676538.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41869, unique_student_identifier: '18210706001190011', uuid: '978556882570.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41884, unique_student_identifier: '18210706101190011', uuid: '795492536197.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41886, unique_student_identifier: '18210706001210283', uuid: '527205905436.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41888, unique_student_identifier: '18210706001190024', uuid: '931657728675.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41891, unique_student_identifier: '18210706001190026', uuid: '332249616582.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41894, unique_student_identifier: '18210713903190076', uuid: '581411338021.0'. Details - Input Class: '12', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41906, unique_student_identifier: '18210706104190006', uuid: '23774096764.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41909, unique_student_identifier: '18210706104190009', uuid: '808654196382.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41915, unique_student_identifier: '18210706104190015', uuid: '201273982600.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41922, unique_student_identifier: '18210706201190001', uuid: '449578619049.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41923, unique_student_identifier: '18210706201190003', uuid: '494692787988.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41924, unique_student_identifier: '18210706201190004', uuid: '567406802035.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41925, unique_student_identifier: '18210706201190005', uuid: '388862465870.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41926, unique_student_identifier: '18210706201190007', uuid: '253923046639.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41927, unique_student_identifier: '18210706201190008', uuid: '81941235886.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41928, unique_student_identifier: '18210706201190009', uuid: '647937070250.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41933, unique_student_identifier: '18210706202190002', uuid: '827363557952.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41938, unique_student_identifier: '18210706202190009', uuid: '714150407085.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41941, unique_student_identifier: '18210706305190002', uuid: '2863628792.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41942, unique_student_identifier: '18210706305190003', uuid: '171842614348.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41943, unique_student_identifier: '18210706305190004', uuid: '850622216100.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41947, unique_student_identifier: '18210706305190008', uuid: '929345075906.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41949, unique_student_identifier: '18210706305190010', uuid: '433109208413.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41950, unique_student_identifier: '18210706203190001', uuid: '432859429561.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41952, unique_student_identifier: '18210706203190003', uuid: '26269508550.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41953, unique_student_identifier: '18210706203190004', uuid: '536438913584.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41954, unique_student_identifier: '18210706203190005', uuid: '603386073003.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41955, unique_student_identifier: '18210706203190006', uuid: '407613655000.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41956, unique_student_identifier: '18210706203190007', uuid: '227910086724.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41957, unique_student_identifier: '18210706203190009', uuid: '899817267339.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41958, unique_student_identifier: '18210706203190011', uuid: '45337575530.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41967, unique_student_identifier: '18210706301190002', uuid: '717338775952.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41970, unique_student_identifier: '18210706301190007', uuid: '252467049520.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41975, unique_student_identifier: '18210706304190005', uuid: '971967464286.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41977, unique_student_identifier: '18210706304190010', uuid: '609493586802.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41981, unique_student_identifier: '18210706304190014', uuid: '889525187098.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41985, unique_student_identifier: '18210706304190018', uuid: '442036121564.0'. Details - Input Class: '8', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41986, unique_student_identifier: '18210706304190020', uuid: '944644639216.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41990, unique_student_identifier: '18210708901190003', uuid: '431889943249.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41991, unique_student_identifier: '18210708901190004', uuid: '651021191525.0'. Details - Input Class: '4', Input Dropout Status: 'no'.
Original Input Excel Row Index: 41993, unique_student_identifier: '18210706206190001', uuid: '259537838641.0'. Details - Input Class: '5', Input Dropout Status: 'no'.
